"","sampleID","specific.location","System","Sampling.location","latitude","longitude","particles.L.blank.corrected","particles.fish.blank.corrected","particles.kg.blank.corrected","sample.matrix","sample.matrix.specific","Sampling.apparatus","x1M","x2M","Sample.Type","season","locationNew","matrix","locationMatrix","proportion","proportion.upper95","proportion.lower95","proportion.sd","proportion.n","unaligned.particle.L.master","particles.fish.blank.corrected.particle.corrected","particles.kg.blank.corrected.particle.corrected","particles.L.blank.corrected.particle.corrected.upper95","particles.L.blank.corrected.particle.corrected.lower95","particles.L.blank.corrected.particle.corrected.sd","CF","particle.L.master","particle.fish.master","particles.kg.master","source","Reference","compartment","Conc","alpha","alpha.se","alpha.n","alpha.upper.68","alpha.lower.68","alpha.upper.95","alpha.lower.95","alpha.upper.99","alpha.lower.99","alpha.sd","CF.upper.68","CF.upper.95","CF.upper.99","CF.lower.68","CF.lower.95","CF.lower.99","CF.sd","conc.upper.68","conc.upper.95","conc.upper.99","conc.lower.68","conc.lower.95","conc.lower.99","conc.alignment.sd"
"282","GFNMS/MBNMS29 Jan 22 grab",NA,"Estuary","National Marine Sancturay","37.8128 ","-122.4723 ",0.652315721135029,NA,NA,"water","surface water","1-L grab",50,5000,"sample","wet","National Marine Sanctuary","Surface (1L-grab)","National Marine Sanctuary Surface (1L-grab)",0.34,NA,NA,NA,NA,0.22178734518591,NA,NA,NA,NA,NA,50.4949494949495,11.1991407937815,NA,NA,"SFEI","Zhu et. al 2021","marine",11.1991407937815,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,90.359412185702,158.337213011784,291.106373872582,28.3508233829413,16.4271325595168,9.25438290388806,1.1144807065792,20.0405741412262,35.1171901180195,64.5637098278969,6.28785385193718,3.64333011939226,2.0525050155872,0.247177717173119
"283","GFNMS25 Mar 22 grab",NA,"Estuary","National Marine Sancturay","37.9670 ","-122.9272 ",0,NA,NA,"water","surface water","1-L grab",50,5000,"sample","wet","National Marine Sanctuary","Surface (1L-grab)","National Marine Sanctuary Surface (1L-grab)",0.34,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,50.4949494949495,0,NA,NA,"SFEI","Zhu et. al 2021","marine",0,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,90.359412185702,158.337213011784,291.106373872582,28.3508233829413,16.4271325595168,9.25438290388806,1.1144807065792,0,0,0,0,0,0,0
"284","GFNMS25 Sept 11 grab",NA,"Estuary","National Marine Sancturay","37.9695 ","-122.9270 ",1.811594203,NA,NA,"water","surface water","1-L grab",50,5000,"sample","dry","National Marine Sanctuary","Surface (1L-grab)","National Marine Sanctuary Surface (1L-grab)",0.34,NA,NA,NA,NA,0.61594202902,NA,NA,NA,NA,NA,50.4949494949495,31.1019616471816,NA,NA,"SFEI","Zhu et. al 2021","marine",31.1019616471816,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,90.359412185702,158.337213011784,291.106373872582,28.3508233829413,16.4271325595168,9.25438290388806,1.1144807065792,55.6561596827158,97.5265442518501,179.304650583733,17.4624636788765,10.1181613596893,5.70016338314881,0.686455507714038
"285","GFNMS26 Sept 12 grab",NA,"Estuary","National Marine Sancturay","37.8213 ","-123.0068 ",0.709574468085106,NA,NA,"water","surface water","1-L grab",50,5000,"sample","dry","National Marine Sanctuary","Surface (1L-grab)","National Marine Sanctuary Surface (1L-grab)",0.34,NA,NA,NA,NA,0.241255319148936,NA,NA,NA,NA,NA,50.4949494949495,12.1821751558135,NA,NA,"SFEI","Zhu et. al 2021","marine",12.1821751558135,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,90.359412185702,158.337213011784,291.106373872582,28.3508233829413,16.4271325595168,9.25438290388806,1.1144807065792,21.7996888249718,38.199694858311,70.2309611349193,6.83978694338664,3.96313310834811,2.23266910100397,0.268874398551098
"286","GFNMS27 Sep 22 grab",NA,"Estuary","National Marine Sancturay","37.7327 ","-123.2630 ",1.262626263,NA,NA,"water","surface water","1-L grab",50,5000,"sample","dry","National Marine Sanctuary","Surface (1L-grab)","National Marine Sanctuary Surface (1L-grab)",0.34,NA,NA,NA,NA,0.42929292942,NA,NA,NA,NA,NA,50.4949494949495,21.6771247896018,NA,NA,"SFEI","Zhu et. al 2021","marine",21.6771247896018,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,90.359412185702,158.337213011784,291.106373872582,28.3508233829413,16.4271325595168,9.25438290388806,1.1144807065792,38.7906567578693,67.9730460100272,124.969908012594,12.1708080215319,7.05205185844564,3.97284114678447,0.478438687309458
"287","GFNMS28 (DUP for Manta) Sep 22 grab",NA,"Estuary","National Marine Sancturay","37.8058 ","-122.7561 ",3.664754621,NA,NA,"water","surface water","1-L grab",50,5000,"sample","dry","National Marine Sanctuary","Surface (1L-grab)","National Marine Sanctuary Surface (1L-grab)",0.34,NA,NA,NA,NA,1.24601657114,NA,NA,NA,NA,NA,50.4949494949495,62.9175438295845,NA,NA,"SFEI","Zhu et. al 2021","marine",62.9175438295845,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,90.359412185702,158.337213011784,291.106373872582,28.3508233829413,16.4271325595168,9.25438290388806,1.1144807065792,112.589324941854,197.290791240807,362.723365809713,35.3255957406083,20.4684793854714,11.5311144539192,1.3886614286135
"288","LSB14 Mar 22 grab",NA,"Estuary","Lower South Bay","37.4801 ","-122.0781 ",3.0984996741683,NA,NA,"water","surface water","1-L grab",50,5000,"sample","wet","Lower South Bay","Surface (1L-grab)","Lower South Bay Surface (1L-grab)",0.72,NA,NA,NA,NA,2.23091976540117,NA,NA,NA,NA,NA,50.4949494949495,112.650180881217,NA,NA,"SFEI","Zhu et. al 2021","marine",112.650180881217,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,90.359412185702,158.337213011784,291.106373872582,28.3508233829413,16.4271325595168,9.25438290388806,1.1144807065792,201.584598635114,353.237618106524,649.434963306607,63.2484122504016,36.6476147158913,20.6457857368746,2.48631703646581
"289","LSB15 (corrected from LSB14 to LSB15) Mar 22 grab",NA,"Estuary","Lower South Bay","37.4654 ","-122.0912 ",1.279590531,NA,NA,"water","surface water","1-L grab",50,5000,"sample","wet","Lower South Bay","Surface (1L-grab)","Lower South Bay Surface (1L-grab)",0.72,NA,NA,NA,NA,0.92130518232,NA,NA,NA,NA,NA,50.4949494949495,46.5212586506836,NA,NA,"SFEI","Zhu et. al 2021","marine",46.5212586506836,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,90.359412185702,158.337213011784,291.106373872582,28.3508233829413,16.4271325595168,9.25438290388806,1.1144807065792,83.2485947180762,145.876894901862,268.197810855193,26.1197605057429,15.1344023577405,8.52611092852568,1.02677685056708
"290","LSB16 Aug 22 grab",NA,"Estuary","Lower South Bay","37.4528 ","-122.0331 ",7.619047619,NA,NA,"water","surface water","1-L grab",50,5000,"sample","dry","Lower South Bay","Surface (1L-grab)","Lower South Bay Surface (1L-grab)",0.72,NA,NA,NA,NA,5.48571428568,NA,NA,NA,NA,NA,50.4949494949495,277.000865799134,NA,NA,"SFEI","Zhu et. al 2021","marine",277.000865799134,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,90.359412185702,158.337213011784,291.106373872582,28.3508233829413,16.4271325595168,9.25438290388806,1.1144807065792,495.685918272753,868.592711373499,1596.92639380533,155.524516842592,90.1145557545005,50.7669005010115,6.11372273319628
"291","LSB16 Mar 22 grab",NA,"Estuary","Lower South Bay","37.4645 ","-122.0271 ",2.412280702,NA,NA,"water","surface water","1-L grab",50,5000,"sample","wet","Lower South Bay","Surface (1L-grab)","Lower South Bay Surface (1L-grab)",0.72,NA,NA,NA,NA,1.73684210544,NA,NA,NA,NA,NA,50.4949494949495,87.7017543948945,NA,NA,"SFEI","Zhu et. al 2021","marine",87.7017543948945,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,90.359412185702,158.337213011784,291.106373872582,28.3508233829413,16.4271325595168,9.25438290388806,1.1144807065792,156.940031706935,275.006738416888,505.605807303859,49.2409037753854,28.5313355010132,16.0734018873369,1.93567701688728
"292","MBNMS26 (GFNMS26 on bottle) Mar 22 grab",NA,"Estuary","National Marine Sancturay","37.8208 ","-123.0177 ",13.57323232,NA,NA,"water","surface water","1-L grab",50,5000,"sample","wet","National Marine Sanctuary","Surface (1L-grab)","National Marine Sanctuary Surface (1L-grab)",0.34,NA,NA,NA,NA,4.6148989888,NA,NA,NA,NA,NA,50.4949494949495,233.02909136375,NA,NA,"SFEI","Zhu et. al 2021","marine",233.02909136375,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,90.359412185702,158.337213011784,291.106373872582,28.3508233829413,16.4271325595168,9.25438290388806,1.1144807065792,416.999559924359,730.710244217491,1343.42651041781,130.836186161583,75.8095574377978,42.708042305121,5.14321588582948
"293","MBNMS28 (GFNMS28?) Mar 22 grab",NA,"Estuary","National Marine Sancturay","37.8064 ","-122.7583 ",2.38322211630124,NA,NA,"water","surface water","1-L grab",50,5000,"sample","wet","National Marine Sanctuary","Surface (1L-grab)","National Marine Sanctuary Surface (1L-grab)",0.34,NA,NA,NA,NA,0.810295519542421,NA,NA,NA,NA,NA,50.4949494949495,40.9158313352784,NA,NA,"SFEI","Zhu et. al 2021","marine",40.9158313352784,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,90.359412185702,158.337213011784,291.106373872582,28.3508233829413,16.4271325595168,9.25438290388806,1.1144807065792,73.2178268425612,128.299934280282,235.882190459194,22.9725451625359,13.3108319119059,7.49878500315048,0.9030587231576
"294","MBNMS29 Mar 30 grab",NA,"Estuary","National Marine Sancturay","37.8053 ","-122.5082 ",0.943396226,NA,NA,"water","surface water","1-L grab",50,5000,"sample","wet","National Marine Sanctuary","Surface (1L-grab)","National Marine Sanctuary Surface (1L-grab)",0.34,NA,NA,NA,NA,0.32075471684,NA,NA,NA,NA,NA,50.4949494949495,16.1964932271026,NA,NA,"SFEI","Zhu et. al 2021","marine",16.1964932271026,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,90.359412185702,158.337213011784,291.106373872582,28.3508233829413,16.4271325595168,9.25438290388806,1.1144807065792,28.9832076694537,50.7874079248295,93.3737425218192,9.0936603263762,5.26908025262096,2.96838696786555,0.357474943462456
"295","MBNMS29 Nov 22 grab",NA,"Estuary","National Marine Sancturay","37.7985 ","-122.5049 ",35.70314936,NA,NA,"water","surface water","1-L grab",50,5000,"sample","wet","National Marine Sanctuary","Surface (1L-grab)","National Marine Sanctuary Surface (1L-grab)",0.34,NA,NA,NA,NA,12.1390707824,NA,NA,NA,NA,NA,50.4949494949495,612.961766072905,NA,NA,"SFEI","Zhu et. al 2021","marine",612.961766072905,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,90.359412185702,158.337213011784,291.106373872582,28.3508233829413,16.4271325595168,9.25438290388806,1.1144807065792,1096.87930037829,1922.06663623799,3533.76087764707,344.152651784846,199.410124891842,112.33960911773,13.5287601827841
"296","MBNMS29 Sept 13 grab",NA,"Estuary","National Marine Sancturay","37.7935 ","-122.5030 ",2.25259875259875,NA,NA,"water","surface water","1-L grab",50,5000,"sample","dry","National Marine Sanctuary","Surface (1L-grab)","National Marine Sanctuary Surface (1L-grab)",0.34,NA,NA,NA,NA,0.765883575883576,NA,NA,NA,NA,NA,50.4949494949495,38.6732524832525,NA,NA,"SFEI","Zhu et. al 2021","marine",38.6732524832525,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,90.359412185702,158.337213011784,291.106373872582,28.3508233829413,16.4271325595168,9.25438290388806,1.1144807065792,69.2047897195234,121.267870896904,222.953590584034,21.7134299917708,12.5812710261963,7.08777987102562,0.853562468808135
"297","MBNMS30 Mar 30 (Mar 31 for Manta) grab",NA,"Estuary","National Marine Sancturay","37.6726 ","-122.6108 ",2.20226843100189,NA,NA,"water","surface water","1-L grab",50,5000,"sample","wet","National Marine Sanctuary","Surface (1L-grab)","National Marine Sanctuary Surface (1L-grab)",0.34,NA,NA,NA,NA,0.748771266540643,NA,NA,NA,NA,NA,50.4949494949495,37.8091672872391,NA,NA,"SFEI","Zhu et. al 2021","marine",37.8091672872391,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,90.359412185702,158.337213011784,291.106373872582,28.3508233829413,16.4271325595168,9.25438290388806,1.1144807065792,67.6585315061561,118.558355527349,217.972088262627,21.2282819319151,12.3001648522204,6.92941600799633,0.83449113020042
"298","MBNMS30 Sep 22 grab",NA,"Estuary","National Marine Sancturay","37.6718 ","-122.6110 ",1.605651895,NA,NA,"water","surface water","1-L grab",50,5000,"sample","dry","National Marine Sanctuary","Surface (1L-grab)","National Marine Sanctuary Surface (1L-grab)",0.34,NA,NA,NA,NA,0.5459216443,NA,NA,NA,NA,NA,50.4949494949495,27.5662858571283,NA,NA,"SFEI","Zhu et. al 2021","marine",27.5662858571283,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,90.359412185702,158.337213011784,291.106373872582,28.3508233829413,16.4271325595168,9.25438290388806,1.1144807065792,49.3291588783999,86.4397116812724,158.92127029073,15.4773281184742,8.96792721802549,5.05216793187238,0.608419139876344
"299","MBNMS31 Mar 22 grab",NA,"Estuary","National Marine Sancturay","37.5070 ","-122.5804 ",4.26944971537002,NA,NA,"water","surface water","1-L grab",50,5000,"sample","wet","National Marine Sanctuary","Surface (1L-grab)","National Marine Sanctuary Surface (1L-grab)",0.34,NA,NA,NA,NA,1.45161290322581,NA,NA,NA,NA,NA,50.4949494949495,73.2991202346041,NA,NA,"SFEI","Zhu et. al 2021","marine",73.2991202346041,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,90.359412185702,158.337213011784,291.106373872582,28.3508233829413,16.4271325595168,9.25438290388806,1.1144807065792,131.166888656664,229.844341468718,422.573768524716,41.1544210397536,23.8458375863954,13.4337816346762,1.61779457406659
"300","MBNMS31 Sep 22 grab",NA,"Estuary","National Marine Sancturay","N/A ","N/A ",3.502069405,NA,NA,"water","surface water","1-L grab",50,5000,"sample","dry","National Marine Sanctuary","Surface (1L-grab)","National Marine Sanctuary Surface (1L-grab)",0.34,NA,NA,NA,NA,1.1907035977,NA,NA,NA,NA,NA,50.4949494949495,60.1245180293162,NA,NA,"SFEI","Zhu et. al 2021","marine",60.1245180293162,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,90.359412185702,158.337213011784,291.106373872582,28.3508233829413,16.4271325595168,9.25438290388806,1.1144807065792,107.591277175573,188.532689182922,346.621406683484,33.7574273998255,19.5598458385115,11.0192270181529,1.3270161868911
"301","MBNMS32 Mar 22 grab",NA,"Estuary","National Marine Sancturay","37.4504 ","-122.9320 ",18.76590331,NA,NA,"water","surface water","1-L grab",50,5000,"sample","wet","National Marine Sanctuary","Surface (1L-grab)","National Marine Sanctuary Surface (1L-grab)",0.34,NA,NA,NA,NA,6.3804071254,NA,NA,NA,NA,NA,50.4949494949495,322.178335554289,NA,NA,"SFEI","Zhu et. al 2021","marine",322.178335554289,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,90.359412185702,158.337213011784,291.106373872582,28.3508233829413,16.4271325595168,9.25438290388806,1.1144807065792,576.529837356609,1010.25588211636,1857.37718210598,180.889795523476,104.811793632632,59.0467306211473,7.11084064137877
"302","MBNMS32 Sep 22 grab",NA,"Estuary","National Marine Sancturay","37.4446 ","-122.9280 ",6.298449612,NA,NA,"water","surface water","1-L grab",50,5000,"sample","dry","National Marine Sanctuary","Surface (1L-grab)","National Marine Sanctuary Surface (1L-grab)",0.34,NA,NA,NA,NA,2.14147286808,NA,NA,NA,NA,NA,50.4949494949495,108.133564318504,NA,NA,"SFEI","Zhu et. al 2021","marine",108.133564318504,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,90.359412185702,158.337213011784,291.106373872582,28.3508233829413,16.4271325595168,9.25438290388806,1.1144807065792,193.502229571338,339.074845672139,623.396401373287,60.7125190622969,35.1782586765589,19.8180098994997,2.38663019513799
"303","SB10 Aug 22 grab",NA,"Estuary","South Bay","37.6534 ","-122.2281 ",0.998003992015968,NA,NA,"water","surface water","1-L grab",50,5000,"sample","dry","South Bay","Surface (1L-grab)","South Bay Surface (1L-grab)",0.45,NA,NA,NA,NA,0.449101796407186,NA,NA,NA,NA,NA,50.4949494949495,22.6773725276719,NA,NA,"SFEI","Zhu et. al 2021","marine",22.6773725276719,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,90.359412185702,158.337213011784,291.106373872582,28.3508233829413,16.4271325595168,9.25438290388806,1.1144807065792,40.5805743348961,71.1095268016993,130.736395451758,12.7324057109018,7.37745474229798,4.15615998677607,0.50051528738587
"304","SB10 Mar 22 grab",NA,"Estuary","South Bay","37.6500 ","-122.2433 ",6.144393241,NA,NA,"water","surface water","1-L grab",50,5000,"sample","wet","South Bay","Surface (1L-grab)","South Bay Surface (1L-grab)",0.45,NA,NA,NA,NA,2.76497695845,NA,NA,NA,NA,NA,50.4949494949495,139.617371871632,NA,NA,"SFEI","Zhu et. al 2021","marine",139.617371871632,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,90.359412185702,158.337213011784,291.106373872582,28.3508233829413,16.4271325595168,9.25438290388806,1.1144807065792,249.841692672552,437.798745642772,804.90241621562,78.3893734069183,45.4206430204678,25.5881554939241,3.08151347432857
"305","SB11 Aug 22 grab",NA,"Estuary","South Bay","37.5863 ","-122.2022 ",3.346080306,NA,NA,"water","surface water","1-L grab",50,5000,"sample","dry","South Bay","Surface (1L-grab)","South Bay Surface (1L-grab)",0.45,NA,NA,NA,NA,1.5057361377,NA,NA,NA,NA,NA,50.4949494949495,76.0320702258818,NA,NA,"SFEI","Zhu et. al 2021","marine",76.0320702258818,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,90.359412185702,158.337213011784,291.106373872582,28.3508233829413,16.4271325595168,9.25438290388806,1.1144807065792,136.057432309341,238.414063574546,438.329387054754,42.6888593012449,24.7349271336528,13.9346587704973,1.67811387466574
"306","SB11 Mar 22 grab",NA,"Estuary","South Bay","37.5983 ","-122.2502 ",1.59574468085106,NA,NA,"water","surface water","1-L grab",50,5000,"sample","wet","South Bay","Surface (1L-grab)","South Bay Surface (1L-grab)",0.45,NA,NA,NA,NA,0.718085106382979,NA,NA,NA,NA,NA,50.4949494949495,36.259671179884,NA,NA,"SFEI","Zhu et. al 2021","marine",36.259671179884,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,90.359412185702,158.337213011784,291.106373872582,28.3508233829413,16.4271325595168,9.25438290388806,1.1144807065792,64.8857481120733,113.699594449951,209.039151451056,20.3583040249845,11.7960792315679,6.64543453204728,0.800291996745705
"307","SB12 Mar 19 grab",NA,"Estuary","South Bay","37.5829 ","-122.2708 ",2.666666667,NA,NA,"water","surface water","1-L grab",50,5000,"sample","wet","South Bay","Surface (1L-grab)","South Bay Surface (1L-grab)",0.45,NA,NA,NA,NA,1.20000000015,NA,NA,NA,NA,NA,50.4949494949495,60.5939394015136,NA,NA,"SFEI","Zhu et. al 2021","marine",60.5939394015136,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,90.359412185702,158.337213011784,291.106373872582,28.3508233829413,16.4271325595168,9.25438290388806,1.1144807065792,108.431294636396,190.004655637891,349.327648690764,34.0209880637822,19.7125590738843,11.1052594860538,1.33737684806222
"308","SB13 Aug 23 grab",NA,"Estuary","South Bay","37.5649 ","-122.2227 ",4.33839479392625,NA,NA,"water","surface water","1-L grab",50,5000,"sample","dry","South Bay","Surface (1L-grab)","South Bay Surface (1L-grab)",0.45,NA,NA,NA,NA,1.95227765726681,NA,NA,NA,NA,NA,50.4949494949495,98.580161703806,NA,NA,"SFEI","Zhu et. al 2021","marine",98.580161703806,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,90.359412185702,158.337213011784,291.106373872582,28.3508233829413,16.4271325595168,9.25438290388806,1.1144807065792,176.406661533909,309.118203276801,568.320469599401,55.3486790556339,32.0703238689049,18.0671249750526,2.17577578290951
"309","SB13 Mar 22 grab",NA,"Estuary","South Bay","37.5701 ","-122.2129 ",9.931383171,NA,NA,"water","surface water","1-L grab",50,5000,"sample","wet","South Bay","Surface (1L-grab)","South Bay Surface (1L-grab)",0.45,NA,NA,NA,NA,4.46912242695,NA,NA,NA,NA,NA,50.4949494949495,225.668111235586,NA,NA,"SFEI","Zhu et. al 2021","marine",225.668111235586,2,0.15,20,2.15,1.85,2.294,1.706,2.45,1.55,0.540832691319598,90.359412185702,158.337213011784,291.106373872582,28.3508233829413,16.4271325595168,9.25438290388806,1.1144807065792,403.82727548514,707.628389691722,1300.99002410205,126.703300603202,73.4148665322172,41.3589701833488,4.9807507201762
