"","SampleMatrix","SampleID","PlasticType","MorphologicalCategory","Color","Length.mm","Width.mm","MatrixName","Size_um","matrix","lower_size_limit_um","upper_size_limit_um","general","season","site"
"2874","sw","17GR-003-125&355","Cellulose acetate","Fiber Bundle","White",3.178,0.032,"runoff, particulate, >500 to 1000 um",3178,"runoff",500,1000,"plastic",NA,NA
"2875","sw","17GR-003-125&355","Polyester","Fiber","Black",2.193,0.023,"runoff, particulate, >1000 um",2193,"runoff",1000,1000,"plastic",NA,NA
"2876","sw","17GR-003-125&355","Polyvinyl chloride","Fiber","Green",1.385,0.029,"runoff, particulate, >355 to 500 um",1385,"runoff",355,500,"plastic",NA,NA
"2877","sw","17GR-003-125&355","Polyvinyl chloride","Fiber","Dark Blue",0.823,0.019,"runoff, particulate, >125 to 355 um",823,"runoff",125,355,"plastic",NA,NA
"2878","sw","17GR-003-125&355","Polyethylene","Sphere","Black",0.313,0.305,"runoff, particulate, >355 to 500 um",313,"runoff",355,500,"plastic",NA,NA
"2879","sw","17GR-003-125&355","Polyester","Fiber","Clear",3.378,0.021,"runoff, particulate, >1000 um",3378,"runoff",1000,1000,"plastic",NA,NA
"2880","sw","17GR-003-125&355","Polyethylene","Fragment","Blue",0.313,0.17,"runoff, particulate, >125 to 355 um",313,"runoff",125,355,"plastic",NA,NA
"2881","sw","17GR-003-125&355","Polyvinyl chloride","Foam","White",2.168,0.662,"runoff, particulate, >355 to 500 um",2168,"runoff",355,500,"plastic",NA,NA
"2882","sw","17GR-003-125&355","Polyethylene terephthalate","Film","Black",1.594,0.046,"runoff, particulate, >500 to 1000 um",1594,"runoff",500,1000,"plastic",NA,NA
"2883","sw","17GR-003-125&355","Polyethylene/polypropylene copolymer","Fragment","Gray",0.433,0.26,"runoff, particulate, >125 to 355 um",433,"runoff",125,355,"plastic",NA,NA
"2884","sw","17GR-003-125&355","Polyethylene","Fragment","Green",0.394,0.229,"runoff, particulate, >125 to 355 um",394,"runoff",125,355,"plastic",NA,NA
"2885","sw","17GR-003-125&355","Polyvinyl chloride","Fragment","Yellow",0.21,0.148,"runoff, particulate, >125 to 355 um",210,"runoff",125,355,"plastic",NA,NA
"2886","sw","17GR-003-125&355","Polyethylene","Sphere","Blue",0.347,0.334,"runoff, particulate, >355 to 500 um",347,"runoff",355,500,"plastic",NA,NA
"2887","sw","17GR-003-125&355","Polypropylene","Fragment","Clear",3.039,0.035,"runoff, particulate, >355 to 500 um",3039,"runoff",355,500,"plastic",NA,NA
"2888","sw","17GR-003-125&355","Polyester","Fiber","Clear",9.154,0.042,"runoff, particulate, >1000 um",9154,"runoff",1000,1000,"plastic",NA,NA
"2889","sw","17GR-003-125&355","Polypropylene","Fragment","Green",0.37,0.243,"runoff, particulate, >125 to 355 um",370,"runoff",125,355,"plastic",NA,NA
"2890","sw","17GR-003-125&355","Polyvinyl chloride","Fiber","Dark Blue",1.705,0.018,"runoff, particulate, >355 to 500 um",1705,"runoff",355,500,"plastic",NA,NA
"2891","sw","17GR-003-125&355","Polyethylene","Sphere","Blue",0.359,0.359,"runoff, particulate, >355 to 500 um",359,"runoff",355,500,"plastic",NA,NA
"2892","sw","17GR-003-125&355","Polyvinyl chloride","Fragment","Black",0.495,0.178,"runoff, particulate, >125 to 355 um",495,"runoff",125,355,"plastic",NA,NA
"2893","sw","17GR-003-125&355","Polyester","Fiber","Clear",3.839,0.026,"runoff, particulate, >500 to 1000 um",3839,"runoff",500,1000,"plastic",NA,NA
"2894","sw","19-POC-198-125&355","Polypropylene","Fragment","Green",0.374,0.161,"runoff, particulate, >125 to 355 um",374,"runoff",125,355,"plastic",NA,NA
"2895","sw","19-POC-198-125&355","Polyethylene","Fragment","Blue",0.258,0.164,"runoff, particulate, >125 to 355 um",258,"runoff",125,355,"plastic",NA,NA
"2896","sw","19-POC-198-125&355","Polypropylene","Fragment","Green",0.268,0.264,"runoff, particulate, >125 to 355 um",268,"runoff",125,355,"plastic",NA,NA
"2897","sw","19-POC-198-125&355","Polyethylene","Film","Clear",22.377,11.468,"runoff, particulate, >1000 um",22377,"runoff",1000,1000,"plastic",NA,NA
"2898","sw","19-POC-198-125&355","Polyethylene","Fragment","Green",1.379,0.711,"runoff, particulate, >500 to 1000 um",1379,"runoff",500,1000,"plastic",NA,NA
"2899","sw","19-POC-198-125&355","Polyethylene","Film","Clear",1.064,0.394,"runoff, particulate, >500 to 1000 um",1064,"runoff",500,1000,"plastic",NA,NA
"2900","sw","19-POC-198-125&355","Polypropylene","Fragment","Black",0.522,0.165,"runoff, particulate, >125 to 355 um",522,"runoff",125,355,"plastic",NA,NA
"2901","sw","19-POC-198-125&355","Polyester","Fiber","Clear",1.027,0.047,"runoff, particulate, >500 to 1000 um",1027,"runoff",500,1000,"plastic",NA,NA
"2902","sw","19-POC-198-125&355","Polyurethane","Fragment","Yellow",0.375,0.168,"runoff, particulate, >125 to 355 um",375,"runoff",125,355,"plastic",NA,NA
"2903","sw","19-POC-198-125&355","Polyethylene","Fragment","Pink",3.172,1.312,"runoff, particulate, >1000 um",3172,"runoff",1000,1000,"plastic",NA,NA
"2904","sw","19-POC-198-125&355","Polyester","Fiber Bundle","Clear",26.08,21.562,"runoff, particulate, >1000 um",26080,"runoff",1000,1000,"plastic",NA,NA
"2905","sw","19-POC-198-125&355","Polypropylene","Fragment","Clear",1.071,0.505,"runoff, particulate, >500 to 1000 um",1071,"runoff",500,1000,"plastic",NA,NA
"2906","sw","19-POC-198-125&355","Polyethylene terephthalate","Fragment","Pink",0.291,0.239,"runoff, particulate, >125 to 355 um",291,"runoff",125,355,"plastic",NA,NA
"2907","sw","19-POC-198-125&355","Polyvinyl butyral","Foam","White",0.939,0.656,"runoff, particulate, >500 to 1000 um",939,"runoff",500,1000,"plastic",NA,NA
"2908","sw","19-POC-198-125&355","Polypropylene","Fragment","Blue",0.927,0.602,"runoff, particulate, >500 to 1000 um",927,"runoff",500,1000,"plastic",NA,NA
"2909","sw","19-POC-198-125&355","Polypropylene","Fragment","Clear",0.942,0.339,"runoff, particulate, >355 to 500 um",942,"runoff",355,500,"plastic",NA,NA
"2910","sw","19-POC-198-125&355","Polypropylene","Fragment","Yellow",0.928,0.167,"runoff, particulate, >355 to 500 um",928,"runoff",355,500,"plastic",NA,NA
"2911","sw","19-POC-198-125&355","Polyethylene","Film","Clear",1.27,1.209,"runoff, particulate, >1000 um",1270,"runoff",1000,1000,"plastic",NA,NA
"2912","sw","19-POC-198-125&355","Polyester","Fiber","Clear",51.924,0.103,"runoff, particulate, >1000 um",51924,"runoff",1000,1000,"plastic",NA,NA
"2913","sw","19-POC-198-125&355","Polypropylene","Fragment","Pink",0.737,0.436,"runoff, particulate, >355 to 500 um",737,"runoff",355,500,"plastic",NA,NA
"2914","sw","19-POC-198-125&355","Cellulose acetate","Fiber","Red",1.111,0.024,"runoff, particulate, >125 to 355 um",1111,"runoff",125,355,"plastic",NA,NA
"2915","sw","19-POC-198-125&355","Polyester","Fiber","Purple",0.7,0.022,"runoff, particulate, >125 to 355 um",700,"runoff",125,355,"plastic",NA,NA
"2916","sw","19-POC-198-125&355","Polyacrolein","Fragment","Clear",0.217,0.149,"runoff, particulate, >125 to 355 um",217,"runoff",125,355,"plastic",NA,NA
"2917","sw","19-POC-198-125&355","Acrylic","Fiber Bundle","Blue",1.78,0.764,"runoff, particulate, >1000 um",1780,"runoff",1000,1000,"plastic",NA,NA
"2918","sw","19-POC-198-125&355","Polystyrene","Sphere","Clear",0.713,0.362,"runoff, particulate, >355 to 500 um",713,"runoff",355,500,"plastic",NA,NA
"2919","sw","19-POC-198-125&355","Polyvinyl butyral","Fiber","Clear",1.35,0.022,"runoff, particulate, >355 to 500 um",1350,"runoff",355,500,"plastic",NA,NA
"2920","sw","19-POC-198-125&355","Polypropylene","Fiber Bundle","Clear",0.775,0.59,"runoff, particulate, >355 to 500 um",775,"runoff",355,500,"plastic",NA,NA
"2921","sw","19-POC-198-125&355","Polypropylene","Fragment","Green",6.08,4.743,"runoff, particulate, >1000 um",6080,"runoff",1000,1000,"plastic",NA,NA
"2922","sw","19-POC-198-125&355","Acrylic","Fiber Bundle","Dark Blue",1.456,0.398,"runoff, particulate, >1000 um",1456,"runoff",1000,1000,"plastic",NA,NA
"2923","sw","19-POC-198-125&355","Polyethylene","Fragment","Blue",0.246,0.121,"runoff, particulate, >125 to 355 um",246,"runoff",125,355,"plastic",NA,NA
"2924","sw","19-POC-198-125&355","Polystyrene","Fragment","Yellow",1.302,0.608,"runoff, particulate, >1000 um",1302,"runoff",1000,1000,"plastic",NA,NA
"2925","sw","19-POC-198-125&355","Polyester","Fiber","Red",1.127,0.022,"runoff, particulate, >355 to 500 um",1127,"runoff",355,500,"plastic",NA,NA
"2926","sw","19-POC-198-125&355","Polystyrene","Fiber","Green",1.416,0.066,"runoff, particulate, >355 to 500 um",1416,"runoff",355,500,"plastic",NA,NA
"2927","sw","19-POC-199-125&355","Polypropylene","Fragment","White",0.435,0.245,"runoff, particulate, >355 to 500 um",435,"runoff",355,500,"plastic",NA,NA
"2928","sw","19-POC-199-125&355","Acrylic","Fiber","Pink",21,0.01,"runoff, particulate, >1000 um",21000,"runoff",1000,1000,"plastic",NA,NA
"2929","sw","19-POC-199-125&355","Acrylic","Fiber Bundle","Pink",2.194,1.05,"runoff, particulate, >1000 um",2194,"runoff",1000,1000,"plastic",NA,NA
"2930","sw","19-POC-199-125&355","Polyethylene","Fragment","Silver",0.262,0.143,"runoff, particulate, >125 to 355 um",262,"runoff",125,355,"plastic",NA,NA
"2931","sw","19-POC-199-125&355","Polyethylene","Fragment","Gray",0.433,0.358,"runoff, particulate, >125 to 355 um",433,"runoff",125,355,"plastic",NA,NA
"2932","sw","19-POC-199-125&355","Acrylic","Fiber Bundle","Blue",1.521,0.782,"runoff, particulate, >1000 um",1521,"runoff",1000,1000,"plastic",NA,NA
"2933","sw","19-POC-199-125&355","Polypropylene","Fragment","Pink",0.625,0.151,"runoff, particulate, >125 to 355 um",625,"runoff",125,355,"plastic",NA,NA
"2934","sw","19-POC-199-125&355","Polyester","Fiber","Red",0.772,0.015,"runoff, particulate, >125 to 355 um",772,"runoff",125,355,"plastic",NA,NA
"2935","sw","19-POC-199-125&355","Polypropylene","Fragment","Green",0.399,0.201,"runoff, particulate, >125 to 355 um",399,"runoff",125,355,"plastic",NA,NA
"2936","sw","19-POC-199-125&355","Polyethylene terephthalate","Fragment","Blue",5.171,0.747,"runoff, particulate, >1000 um",5171,"runoff",1000,1000,"plastic",NA,NA
"2937","sw","19-POC-199-125&355","Polyethylene","Film","Clear",3.816,2.374,"runoff, particulate, >1000 um",3816,"runoff",1000,1000,"plastic",NA,NA
"2938","sw","19-POC-199-125&355","Nylon","Fragment","Orange",0.289,0.125,"runoff, particulate, >125 to 355 um",289,"runoff",125,355,"plastic",NA,NA
"2939","sw","19-POC-199-125&355","Cellulose acetate","Fiber","Clear",0.749,0.022,"runoff, particulate, >125 to 355 um",749,"runoff",125,355,"plastic",NA,NA
"2940","sw","19-POC-199-125&355","Polyethylene","Fragment","Blue",0.447,0.253,"runoff, particulate, >125 to 355 um",447,"runoff",125,355,"plastic",NA,NA
"2941","sw","19-POC-199-125&355","Polyethylene","Fragment","Green",0.237,0.209,"runoff, particulate, >125 to 355 um",237,"runoff",125,355,"plastic",NA,NA
"2942","sw","19-POC-199-125&355","Polypropylene","Fiber","Clear",0.676,0.018,"runoff, particulate, >125 to 355 um",676,"runoff",125,355,"plastic",NA,NA
"2943","sw","19-POC-199-125&355","Polypropylene","Fragment","Red",1.356,0.777,"runoff, particulate, >1000 um",1356,"runoff",1000,1000,"plastic",NA,NA
"2944","sw","19-POC-199-125&355","Polyethylene","Fragment","Blue",0.244,0.176,"runoff, particulate, >125 to 355 um",244,"runoff",125,355,"plastic",NA,NA
"2945","sw","19-POC-199-125&355","Polypropylene","Fiber","Black",11.067,0.029,"runoff, particulate, >1000 um",11067,"runoff",1000,1000,"plastic",NA,NA
"2946","sw","19-POC-199-125&355","Polyethylene","Fragment","Pink",1.307,0.405,"runoff, particulate, >500 to 1000 um",1307,"runoff",500,1000,"plastic",NA,NA
"2947","sw","19-POC-199-125&355","Polyethylene","Fragment","Green",0.927,0.612,"runoff, particulate, >500 to 1000 um",927,"runoff",500,1000,"plastic",NA,NA
"2948","sw","19-POC-199-125&355","Acrylic","Fragment","Clear",0.404,0.099,"runoff, particulate, >125 to 355 um",404,"runoff",125,355,"plastic",NA,NA
"2949","sw","19-POC-199-125&355","Polyester","Fiber","Blue",0.961,0.016,"runoff, particulate, >355 to 500 um",961,"runoff",355,500,"plastic",NA,NA
"2950","sw","19-POC-199-125&355","Cellulose acetate","Fiber","Red",1.522,0.02,"runoff, particulate, >355 to 500 um",1522,"runoff",355,500,"plastic",NA,NA
"2951","sw","19-POC-199-125&355","Polypropylene","Fiber","Clear",5.865,0.02,"runoff, particulate, >1000 um",5865,"runoff",1000,1000,"plastic",NA,NA
"2952","sw","19-POC-199-125&355","Acrylic","Fiber","Blue",1.031,0.012,"runoff, particulate, >125 to 355 um",1031,"runoff",125,355,"plastic",NA,NA
"2953","sw","20180108MMPStormCBEmery125&355","Silicone","Fragment","Blue",0.416,0.164,"runoff, particulate, >1000 um",416,"runoff",1000,1000,"plastic",NA,"Central Bay"
"2954","sw","20180108MMPStormCBEmery125&355","Acrylic","Fiber","Clear",4.738,0.061,"runoff, particulate, >1000 um",4738,"runoff",1000,1000,"plastic",NA,"Central Bay"
"2955","sw","20180108MMPStormCBEmery125&355","Acrylic","Fragment","Blue",0.243,0.126,"runoff, particulate, >125 to 355 um",243,"runoff",125,355,"plastic",NA,"Central Bay"
"2956","sw","20180108MMPStormCBEmery125&355","Polyethylene","Film","Blue",0.486,0.367,"runoff, particulate, >355 to 500 um",486,"runoff",355,500,"plastic",NA,"Central Bay"
"2957","sw","20180108MMPStormCBEmery125&355","Polyethylene","Fragment","White",0.306,0.208,"runoff, particulate, >125 to 355 um",306,"runoff",125,355,"plastic",NA,"Central Bay"
"2958","sw","20180108MMPStormCBEmery125&355","Polyurethane","Fragment","Black",0.746,0.104,"runoff, particulate, >125 to 355 um",746,"runoff",125,355,"plastic",NA,"Central Bay"
"2959","sw","20180108MMPStormCBEmery125&355","Polyester","Fiber","Dark Blue",0.829,0.019,"runoff, particulate, >125 to 355 um",829,"runoff",125,355,"plastic",NA,"Central Bay"
"2960","sw","20180108MMPStormCBEmery125&355","Polyethylene","Film","Blue",4.538,0.016,"runoff, particulate, >500 to 1000 um",4538,"runoff",500,1000,"plastic",NA,"Central Bay"
"2961","sw","20180108MMPStormCBEmery125&355","Phenolic resin","Fragment","Black",0.28,0.119,"runoff, particulate, >125 to 355 um",280,"runoff",125,355,"plastic",NA,"Central Bay"
"2962","sw","20180108MMPStormCBEmery125&355","Acrylic","Fiber","Clear",0.989,0.047,"runoff, particulate, >125 to 355 um",989,"runoff",125,355,"plastic",NA,"Central Bay"
"2963","sw","20180108MMPStormCBEmery125&355","Polyethylene co-acrylic acid","Film","Clear",1.032,0.8,"runoff, particulate, >500 to 1000 um",1032,"runoff",500,1000,"plastic",NA,"Central Bay"
"2964","sw","20180108MMPStormCBEmery125&355","Polyethylene","Fragment","Blue",0.367,0.111,"runoff, particulate, >355 to 500 um",367,"runoff",355,500,"plastic",NA,"Central Bay"
"2965","sw","20180108MMPStormCBEmery125&355","Polyester","Fiber Bundle","Blue",0.266,0.226,"runoff, particulate, >125 to 355 um",266,"runoff",125,355,"plastic",NA,"Central Bay"
"2966","sw","20180108MMPStormCBEmery125&355","Nylon","Film","Clear",0.758,0.604,"runoff, particulate, >355 to 500 um",758,"runoff",355,500,"plastic",NA,"Central Bay"
"2967","sw","20180108MMPStormCBEmery125&355","Polyethylene","Film","Red",0.694,0.422,"runoff, particulate, >355 to 500 um",694,"runoff",355,500,"plastic",NA,"Central Bay"
"2968","sw","20180108MMPStormCBEmery125&355","Cellulose acetate","Fiber","Clear",2.077,0.018,"runoff, particulate, >125 to 355 um",2077,"runoff",125,355,"plastic",NA,"Central Bay"
"2969","sw","20180108MMPStormCBEmery125&355","Polyester","Fiber","Clear",1.806,0.036,"runoff, particulate, >355 to 500 um",1806,"runoff",355,500,"plastic",NA,"Central Bay"
"2970","sw","20180108MMPStormCBEmery125&355","Cellulose acetate","Fiber","Red",0.514,0.01,"runoff, particulate, >125 to 355 um",514,"runoff",125,355,"plastic",NA,"Central Bay"
"2971","sw","20180108MMPStormCBEmery125&355","Polyurethane","Fragment","Black",0.694,0.282,"runoff, particulate, >125 to 355 um",694,"runoff",125,355,"plastic",NA,"Central Bay"
"2972","sw","20180108MMPStormCBMeek125&355","Acrylic","Fiber Bundle",NA,2.9,1.424,"runoff, particulate, >1000 um",2900,"runoff",1000,1000,"plastic",NA,"Central Bay"
"2973","sw","20180108MMPStormCBMeek125&355","Polyethylene","Film","Clear",1.599,0.699,"runoff, particulate, >500 to 1000 um",1599,"runoff",500,1000,"plastic",NA,"Central Bay"
"2974","sw","20180108MMPStormCBMeek125&355","Polyethylene","Film","Blue",1.936,0.053,"runoff, particulate, >125 to 355 um",1936,"runoff",125,355,"plastic",NA,"Central Bay"
"2975","sw","20180108MMPStormCBMeek125&355","Polyethylene","Film","Clear",0.571,0.427,"runoff, particulate, >125 to 355 um",571,"runoff",125,355,"plastic",NA,"Central Bay"
"2976","sw","20180108MMPStormCBMeek125&355","Polyethylene","Film","Clear",0.83,0.536,"runoff, particulate, >500 to 1000 um",830,"runoff",500,1000,"plastic",NA,"Central Bay"
"2977","sw","20180108MMPStormCBMeek125&355","Rubber","Foam","White",1.289,0.75,"runoff, particulate, >500 to 1000 um",1289,"runoff",500,1000,"plastic",NA,"Central Bay"
"2978","sw","20180108MMPStormCBMeek125&355","Polyethylene","Fragment","Clear",1.63,0.744,"runoff, particulate, >1000 um",1630,"runoff",1000,1000,"plastic",NA,"Central Bay"
"2979","sw","20180108MMPStormCBMeek125&355","Cellulose acetate","Fiber Bundle","Clear",1.162,0.78,"runoff, particulate, >500 to 1000 um",1162,"runoff",500,1000,"plastic",NA,"Central Bay"
"2980","sw","20180108MMPStormCBMeek125&355","Polyurethane","Foam","White",2.525,1.511,"runoff, particulate, >1000 um",2525,"runoff",1000,1000,"plastic",NA,"Central Bay"
"2981","sw","20180108MMPStormCBMeek125&355","Polyethylene","Fiber","White",2.189,0.025,"runoff, particulate, >355 to 500 um",2189,"runoff",355,500,"plastic",NA,"Central Bay"
"2982","sw","20180108MMPStormCBMeek125&355","Cellulose acetate","Fiber","Blue",1.244,0.023,"runoff, particulate, >500 to 1000 um",1244,"runoff",500,1000,"plastic",NA,"Central Bay"
"2983","sw","20180108MMPStormCBMeek125&355","Acrylic","Fiber","White",4.072,0.028,"runoff, particulate, >1000 um",4072,"runoff",1000,1000,"plastic",NA,"Central Bay"
"2984","sw","20180108MMPStormCBMeek125&355","Polyethylene","Film","Blue",0.443,0.412,"runoff, particulate, >355 to 500 um",443,"runoff",355,500,"plastic",NA,"Central Bay"
"2985","sw","20180108MMPStormCBMeek125&355","Polyethylene","Film","Clear",1.661,0.674,"runoff, particulate, >1000 um",1661,"runoff",1000,1000,"plastic",NA,"Central Bay"
"2986","sw","20180108MMPStormCBMeek125&355","Polyester","Fiber","Pink",1.321,0.013,"runoff, particulate, >125 to 355 um",1321,"runoff",125,355,"plastic",NA,"Central Bay"
"2987","sw","20180108MMPStormCBMeek125&355","Polyurethane","Fragment","Clear",0.235,0.202,"runoff, particulate, >125 to 355 um",235,"runoff",125,355,"plastic",NA,"Central Bay"
"2988","sw","20180108MMPStormCBMeek125&355","Acrylonitrile butadiene styrene","Fragment","Clear",1.064,0.455,"runoff, particulate, >355 to 500 um",1064,"runoff",355,500,"plastic",NA,"Central Bay"
"2989","sw","20180108MMPStormCBMeek125&355","Polyethylene","Fragment","Blue",0.735,0.061,"runoff, particulate, >125 to 355 um",735,"runoff",125,355,"plastic",NA,"Central Bay"
"2990","sw","20180108MMPStormCBMeek125&355","Polyester","Fiber Bundle","Purple",0.822,0.524,"runoff, particulate, >500 to 1000 um",822,"runoff",500,1000,"plastic",NA,"Central Bay"
"2991","sw","20180108MMPStormCBMeek125&355","Polypropylene","Fragment","White",0.106,0.104,"runoff, particulate, >125 to 355 um",106,"runoff",125,355,"plastic",NA,"Central Bay"
"2992","sw","20180108MMPStormCBMeek125&355","Rubber","Fragment","Black",1.371,0.505,"runoff, particulate, >500 to 1000 um",1371,"runoff",500,1000,"plastic",NA,"Central Bay"
"2993","sw","20180108MMPStormCBMeek125&355","Polyester","Fiber","Clear",4.52,0.068,"runoff, particulate, >500 to 1000 um",4520,"runoff",500,1000,"plastic",NA,"Central Bay"
"2994","sw","20180108MMPStormCBMeek125&355","Cellulose acetate","Film","Clear",0.691,0.384,"runoff, particulate, >500 to 1000 um",691,"runoff",500,1000,"plastic",NA,"Central Bay"
"2995","sw","20180108MMPStormCBMeek125&355","Cellulose acetate","Fiber","Pink",1.01,0.013,"runoff, particulate, >500 to 1000 um",1010,"runoff",500,1000,"plastic",NA,"Central Bay"
"2996","sw","20180108MMPStormCBMeek125&355","Acrylic","Fiber","Blue",1.842,0.019,"runoff, particulate, >125 to 355 um",1842,"runoff",125,355,"plastic",NA,"Central Bay"
"2997","sw","20180108MMPStormSBSMMP125&355","Cellulose acetate","Fragment","White",1.15,0.919,"runoff, particulate, >500 to 1000 um",1150,"runoff",500,1000,"plastic",NA,NA
